header,"break","case","catch","continue","debugger","default","delete","do","else","finally","for","function","if","in","instanceof","new","return","switch","this","throw","try","typeof","var","const","void","while","with","document","MY_MJSA_THIS","!","!=","!==","%","%=","&","&&","&=","(",")","*","*=","+","++","+=",",","-","--","-=",".","/","/=",":",";","<","<<","<<=","<=","=","==","===",">",">=",">>",">>=",">>>",">>>=","?","[","]","^","^=","{","|","|=","||","}","~","InitVariableWithFunctionExpression","InitVariableWithExpression","InitVariableWithThisExpression","InitVariableWithUnaryExpression","InitVariableWithBinaryExpression","InitVariableWithCallExpression","InitVariableWithLogicalExpression","AssignWithFuncCall","AssignWithLogicalExpression","AssignWithBitOperation","AssignWithThisExpression","FunctionObfuscation","StringConcatation","ArrayConcatation","DecodeString_OR_DOM_FunctionCall","FuncCallOnBinaryExpr","FuncCallOnUnaryExpr","FuncCallOnStringVariable","FuncCallOnCallExpr","FuncCallOnNonLocalArray","FuncCallOnUnkonwnArrayIndex","HtmlCommentInScriptBlock","AssigningToThis","ConditionalCompilationCode","DotNotationInFunctionName","LongArray","LongExpression","in_test","in_main","in_if","in_loop","in_function","in_try","in_switch","in_return","in_file","TokenPerFile","CommentPerFile"
"/Users/hongtao/javascript-malware-collection/2015//20150814_4a28a7fe949b6e449bc8d595ca196417.js",0,0,0,0,0,0,0,0,0,0,0.00196078431372549,0.49411764705882355,0,0,0,0,0.492156862745098,0,0.00392156862745098,0,0,0,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27060931899641577,0.27060931899641577,0,0,0.0007168458781362007,0.00035842293906810036,0.00035842293906810036,0,0,0,0,0,0,0,0,0.2724014336917563,0,0,0,0.00035842293906810036,0.0017921146953405018,0,0,0,0,0,0,0,0,0,0.0007168458781362007,0.0007168458781362007,0,0,0.0906810035842294,0,0,0,0.0906810035842294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01680672268907563,0,0,0,0,0.9747899159663865,0.008403361344537815,0,0,0,0,0,0,0,0,0,0.5021097046413502,0,0.008438818565400843,0.48945147679324896,0,0,0,0,0.3548784494086728,0
"/Users/hongtao/javascript-malware-collection/2015//20150815_472437dbed17bc3979e27ff820214cf1.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0199203187250996,0
"/Users/hongtao/javascript-malware-collection/2015//20150815_58d577ea445dc21579ae622a91e75f65.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.018186226964112512,0
"/Users/hongtao/javascript-malware-collection/2015//20150815_5b27d775dacea3de431b2bf5a21e7724.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.019419989642672192,0
"/Users/hongtao/javascript-malware-collection/2015//20150820_525fa73a3cae382500ef362f5308dd00.js",0,0,0,0,0,0,0,0,0,0,0.0021551724137931034,0.49353448275862066,0,0,0,0,0.49137931034482757,0,0.004310344827586207,0,0,0,0.008620689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27039810800157665,0.27039810800157665,0,0,0.0007883326763894363,0.00039416633819471815,0.00039416633819471815,0,0,0,0,0,0,0,0,0.27236893969255027,0,0,0,0.00039416633819471815,0.001970831690973591,0,0,0,0,0,0,0,0,0,0.0007883326763894363,0.0007883326763894363,0,0,0.09065825778478517,0,0,0,0.09065825778478517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023529411764705882,0,0,0,0,0.9647058823529412,0.011764705882352941,0,0,0,0,0,0,0,0,0,0.5029585798816568,0,0.011834319526627219,0.48520710059171596,0,0,0,0,0.36770209580838326,0
"/Users/hongtao/javascript-malware-collection/2015//20150821_261f19fd4b2b0007f63e43291b044f9a.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01861966236345581,0
"/Users/hongtao/javascript-malware-collection/2015//20150821_85438a1626f3742cf847d8b79bfd002f.js",0,0,0,0,0,0,0,0,0,0,0.002145922746781116,0.49356223175965663,0,0,0,0,0.49141630901287553,0,0.004291845493562232,0,0,0,0.008583690987124463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27040816326530615,0.27040816326530615,0,0,0.0007849293563579278,0.0003924646781789639,0.0003924646781789639,0,0,0,0,0,0,0,0,0.27237048665620095,0,0,0,0.0003924646781789639,0.0019623233908948193,0,0,0,0,0,0,0,0,0,0.0007849293563579278,0.0007849293563579278,0,0,0.09065934065934066,0,0,0,0.09065934065934066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0.9634146341463414,0.012195121951219513,0,0,0,0,0,0,0,0,0,0.5030674846625767,0,0.012269938650306749,0.48466257668711654,0,0,0,0,0.3681559556011566,0
"/Users/hongtao/javascript-malware-collection/2015//20150822_a6d09f5e5d36e6f0265facd1019f5523.js",0,0,0,0,0,0,0,0,0,0,0.00199203187250996,0.4940239043824701,0,0,0,0,0.49203187250996017,0,0.00398406374501992,0,0,0,0.00796812749003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2705753823743627,0.2705753823743627,0,0,0.0007283321194464676,0.0003641660597232338,0.0003641660597232338,0,0,0,0,0,0,0,0,0.27239621267297887,0,0,0,0.0003641660597232338,0.001820830298616169,0,0,0,0,0,0,0,0,0,0.0007283321194464676,0.0007283321194464676,0,0,0.09067734887108521,0,0,0,0.09067734887108521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017391304347826087,0,0,0,0,0.9739130434782609,0.008695652173913044,0,0,0,0,0,0,0,0,0,0.5021834061135371,0,0.008733624454148471,0.4890829694323144,0,0,0,0,0.3617111753699609,0
"/Users/hongtao/javascript-malware-collection/2015//20150823_85753f646d868bdabc46c21b4cb95f4a.js",0,0,0,0,0,0,0,0,0,0,0.002173913043478261,0.4934782608695652,0,0,0,0,0.49130434782608695,0,0.004347826086956522,0,0,0,0.008695652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27037773359840955,0.27037773359840955,0,0,0.0007952286282306163,0.00039761431411530816,0.00039761431411530816,0,0,0,0,0,0,0,0,0.27236580516898606,0,0,0,0.00039761431411530816,0.0019880715705765406,0,0,0,0,0,0,0,0,0,0.0007952286282306163,0.0007952286282306163,0,0,0.09065606361829026,0,0,0,0.09065606361829026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011695906432748537,0,0,0,0,0.9824561403508771,0.005847953216374269,0,0,0,0,0,0,0,0,0,0.501466275659824,0,0.005865102639296188,0.49266862170087977,0,0,0,0,0.34368383909668315,0
"/Users/hongtao/javascript-malware-collection/2015//20150824_1432b12a0fca307ccf4664c4027b2e82.js",0,0,0,0,0,0,0,0,0,0,0.0020242914979757085,0.4939271255060729,0,0,0,0,0.49190283400809715,0,0.004048582995951417,0,0,0,0.008097165991902834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27054034048852704,0.27054034048852704,0,0,0.0007401924500370096,0.0003700962250185048,0.0003700962250185048,0,0,0,0,0,0,0,0,0.27239082161361955,0,0,0,0.0003700962250185048,0.001850481125092524,0,0,0,0,0,0,0,0,0,0.0007401924500370096,0.0007401924500370096,0,0,0.09067357512953368,0,0,0,0.09067357512953368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013422818791946308,0,0,0,0,0.9798657718120806,0.006711409395973154,0,0,0,0,0,0,0,0,0,0.5016835016835017,0,0.006734006734006734,0.49158249158249157,0,0,0,0,0.3617113223854797,0
"/Users/hongtao/javascript-malware-collection/2015//20150824_16460117bc3e3a27c0ad13805ec01a0b.js",0,0,0,0,0,0,0,0,0,0,0.0020242914979757085,0.4939271255060729,0,0,0,0,0.49190283400809715,0,0.004048582995951417,0,0,0,0.008097165991902834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27054034048852704,0.27054034048852704,0,0,0.0007401924500370096,0.0003700962250185048,0.0003700962250185048,0,0,0,0,0,0,0,0,0.27239082161361955,0,0,0,0.0003700962250185048,0.001850481125092524,0,0,0,0,0,0,0,0,0,0.0007401924500370096,0.0007401924500370096,0,0,0.09067357512953368,0,0,0,0.09067357512953368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013422818791946308,0,0,0,0,0.9798657718120806,0.006711409395973154,0,0,0,0,0,0,0,0,0,0.5016835016835017,0,0.006734006734006734,0.49158249158249157,0,0,0,0,0.3619615983393876,0
"/Users/hongtao/javascript-malware-collection/2015//20150824_5a1e02ccccc090bf4ce2667dd6e39b0d.js",0,0,0,0,0,0,0,0,0,0,0.00205761316872428,0.49382716049382713,0,0,0,0,0.49176954732510286,0,0.00411522633744856,0,0,0,0.00823045267489712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27050413844996235,0.27050413844996235,0,0,0.0007524454477050414,0.0003762227238525207,0.0003762227238525207,0,0,0,0,0,0,0,0,0.272385252069225,0,0,0,0.0003762227238525207,0.0018811136192626034,0,0,0,0,0,0,0,0,0,0.0007524454477050414,0.0007524454477050414,0,0,0.09066967644845748,0,0,0,0.09066967644845748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0,0,0,0,0.9787234042553191,0.0070921985815602835,0,0,0,0,0,0,0,0,0,0.501779359430605,0,0.0071174377224199285,0.49110320284697506,0,0,0,0,0.34666554395419336,0
"/Users/hongtao/javascript-malware-collection/2015//20150826_8229950adfe581d31a5f36b6079641fe.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.019521082769390942,0
"/Users/hongtao/javascript-malware-collection/2015//20150826_90e7f25de40c262db3e865250abbdf74.js",0,0,0,0,0,0,0,0,0,0,0.0020833333333333333,0.49375,0,0,0,0,0.49166666666666664,0,0.004166666666666667,0,0,0,0.008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2704761904761905,0.2704761904761905,0,0,0.0007619047619047619,0.00038095238095238096,0.00038095238095238096,0,0,0,0,0,0,0,0,0.2723809523809524,0,0,0,0.00038095238095238096,0.0019047619047619048,0,0,0,0,0,0,0,0,0,0.0007619047619047619,0.0007619047619047619,0,0,0.09066666666666667,0,0,0,0.09066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03636363636363636,0,0,0,0,0.9454545454545454,0.01818181818181818,0,0,0,0,0,0,0,0,0,0.5045871559633027,0,0.01834862385321101,0.47706422018348627,0,0,0,0,0.36001416681423765,0
"/Users/hongtao/javascript-malware-collection/2015//20150826_adcffe21e55e4486d16357daff275664.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017857142857142856,0
"/Users/hongtao/javascript-malware-collection/2015//20150826_b8b1aaa51dfde25ff76b7bfba41d2f93.js",0,0,0,0,0,0,0,0,0,0,0.0020833333333333333,0.49375,0,0,0,0,0.49166666666666664,0,0.004166666666666667,0,0,0,0.008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2704761904761905,0.2704761904761905,0,0,0.0007619047619047619,0.00038095238095238096,0.00038095238095238096,0,0,0,0,0,0,0,0,0.2723809523809524,0,0,0,0.00038095238095238096,0.0019047619047619048,0,0,0,0,0,0,0,0,0,0.0007619047619047619,0.0007619047619047619,0,0,0.09066666666666667,0,0,0,0.09066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03636363636363636,0,0,0,0,0.9454545454545454,0.01818181818181818,0,0,0,0,0,0,0,0,0,0.5045871559633027,0,0.01834862385321101,0.47706422018348627,0,0,0,0,0.3602693602693603,0
"/Users/hongtao/javascript-malware-collection/2015//20150826_e83f3a035676b488685444c98bf9881b.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01701837985023826,0
"/Users/hongtao/javascript-malware-collection/2015//20150827_73f9ab379c1d6374553f21b50614eae8.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017305029995385326,0
"/Users/hongtao/javascript-malware-collection/2015//20150827_eb78214602eabe3c0c5933318a1a7bc6.js",0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.15,0.15,0,0,0,0.05,0.025,0.1,0,0,0,0.125,0,0,0,0.15,0.025,0,0,0,0.15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.018445646827348745,0
"/Users/hongtao/javascript-malware-collection/2015//20150902_657e4f65368670891340fc45e73b9caa.js",0,0,0,0,0,0,0,0,0,0,0.0020920502092050207,0.49372384937238495,0,0,0,0,0.49372384937238495,0,0.0041841004184100415,0,0,0,0.006276150627615063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16608996539792387,0.16608996539792387,0,0,0.001384083044982699,0.0006920415224913495,0.0006920415224913495,0,0,0,0,0,0,0,0,0.33148788927335643,0,0,0,0.0006920415224913495,0.0020761245674740486,0,0,0,0,0,0,0,0,0,0.001384083044982699,0.001384083044982699,0,0,0.16401384083044981,0,0,0,0.16401384083044981,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0.2639071397284275,0
"/Users/hongtao/javascript-malware-collection/2015//20150903_4cd9be75b50dbaad577e022be3d57742.js",0,0,0,0,0,0,0,0,0,0,0.0020920502092050207,0.49372384937238495,0,0,0,0,0.49372384937238495,0,0.0041841004184100415,0,0,0,0.006276150627615063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16608996539792387,0.16608996539792387,0,0,0.001384083044982699,0.0006920415224913495,0.0006920415224913495,0,0,0,0,0,0,0,0,0.33148788927335643,0,0,0,0.0006920415224913495,0.0020761245674740486,0,0,0,0,0,0,0,0,0,0.001384083044982699,0.001384083044982699,0,0,0.16401384083044981,0,0,0,0.16401384083044981,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0.25701183747467204,0
"/Users/hongtao/javascript-malware-collection/2015//20150904_4c5729c799c1c13a6b58c81a0dae919e.js",0,0,0,0,0,0,0,0,0,0,0.002145922746781116,0.49356223175965663,0,0,0,0,0.49356223175965663,0,0.004291845493562232,0,0,0,0.006437768240343348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1660752306600426,0.1660752306600426,0,0,0.0014194464158978,0.0007097232079489,0.0007097232079489,0,0,0,0,0,0,0,0,0.33144073811213626,0,0,0,0.0007097232079489,0.0021291696238466998,0,0,0,0,0,0,0,0,0,0.0014194464158978,0.0014194464158978,0,0,0.16394606103619588,0,0,0,0.16394606103619588,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0.24375064827300072,0
"/Users/hongtao/javascript-malware-collection/2015//20150905_c2c01ba462c9c5962edcfe3f02fc821e.js",0,0,0,0,0,0,0,0,0,0,0.0020920502092050207,0.49372384937238495,0,0,0,0,0.49372384937238495,0,0.0041841004184100415,0,0,0,0.006276150627615063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16655148583275742,0.16655148583275742,0.000691085003455425,0,0.000691085003455425,0.000691085003455425,0.000691085003455425,0,0,0,0,0,0,0,0,0.3310297166551486,0,0,0,0.000691085003455425,0.002073255010366275,0,0,0,0,0,0,0,0,0,0.00138217000691085,0.00138217000691085,0,0,0.16378714581893572,0,0,0,0.16378714581893572,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0.1550327805630544,0.3776192312636586
"/Users/hongtao/javascript-malware-collection/2015//20150906_5b517f7c1bb638b37cbb426ef0261017.js",0,0,0,0,0,0,0,0,0,0,0.002066115702479339,0.493801652892562,0,0,0,0,0.493801652892562,0,0.004132231404958678,0,0,0,0.006198347107438017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16655290102389078,0.16655290102389078,0.0006825938566552901,0,0.0006825938566552901,0.0006825938566552901,0.0006825938566552901,0,0,0,0,0,0,0,0,0.3310580204778157,0,0,0,0.0006825938566552901,0.0020477815699658703,0,0,0,0,0,0,0,0,0,0.0013651877133105802,0.0013651877133105802,0,0,0.16382252559726962,0,0,0,0.16382252559726962,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0.14829659318637275,0.3902350154855165
"/Users/hongtao/javascript-malware-collection/2015//20150909_28b7d0584ed2ef85b080606f26b03cf2.js",0,0,0,0,0,0,0,0,0.11290322580645161,0,0,0.18548387096774194,0.1935483870967742,0,0,0.03225806451612903,0.18548387096774194,0,0.008064516129032258,0,0,0,0.2661290322580645,0,0,0.016129032258064516,0,0,0,0,0.0059382422802850355,0,0,0,0,0.0011876484560570072,0,0.12945368171021376,0.12945368171021376,0.0023752969121140144,0,0.030878859857482184,0.0011876484560570072,0.0011876484560570072,0.11163895486935867,0.013064133016627079,0,0,0.14370546318289787,0.007125890736342043,0,0.007125890736342043,0.08432304038004751,0.0059382422802850355,0,0,0,0.10926365795724466,0.013064133016627079,0,0.00831353919239905,0,0,0,0,0,0.0011876484560570072,0.015439429928741092,0.015439429928741092,0,0,0.07957244655581948,0,0,0.0035629453681710215,0.07957244655581948,0,0.03333333333333333,0,0,0,0.1,0.16666666666666666,0,0,0,0,0,0,0.4666666666666667,0,0.16666666666666666,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0.47619047619047616,0.14285714285714285,0,0.38095238095238093,0,0,0,0,0.42155561454738516,0
"/Users/hongtao/javascript-malware-collection/2015//20150909_3048aa74da6d4a0e397d95c9967f2758.js",0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0.3888888888888889,0,0,0,0.2222222222222222,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0.1625,0.1625,0,0,0,0,0,0.0625,0,0,0,0.1375,0,0,0.05,0.075,0,0,0,0,0.1,0.0125,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.0125,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0.2857142857142857,0,0,0,0,0.21148036253776434,0
"/Users/hongtao/javascript-malware-collection/2015//20150909_32b17d21e132ee5906f5ac98b2c18cd2.js",0.050381679389312976,0.05801526717557252,0,0,0,0.007633587786259542,0,0,0.024427480916030534,0,0.07786259541984733,0.03969465648854962,0.1282442748091603,0.010687022900763359,0,0.004580152671755725,0.00916030534351145,0.00916030534351145,0.21374045801526717,0,0,0.0015267175572519084,0.3419847328244275,0,0,0,0,0.022900763358778626,0,0.00018705574261129816,0.0016835016835016834,0,0,0,0,0.0016835016835016834,0,0.06172839506172839,0.06172839506172839,0.011410400299289188,0,0.0037411148522259632,0.00823045267489712,0.0003741114852225963,0.04377104377104377,0.003367003367003367,0,0,0.26412270856715303,0.004489337822671156,0,0.02974186307519641,0.09558548447437336,0.008604564160119716,0,0,0,0.09053497942386832,0.001309390198279087,0.006172839506172839,0.00205761316872428,0.0003741114852225963,0,0,0,0,0.0003741114852225963,0.10568649457538347,0.10568649457538347,0,0,0.04283576505798728,0,0,0.0016835016835016834,0.04283576505798728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.3778345329308877,0
"/Users/hongtao/javascript-malware-collection/2015//20150909_43296a1c352b74288329d92408267539.js",0,0,0,0,0,0,0,0,0,0,0,0.0975609756097561,0.012195121951219513,0,0,0,0.012195121951219513,0,0.6707317073170732,0,0,0,0.12195121951219512,0,0,0.012195121951219513,0,0.07317073170731707,0,0,0.0058309037900874635,0,0,0,0,0.0029154518950437317,0,0.11661807580174927,0.11661807580174927,0.014577259475218658,0,0.023323615160349854,0,0,0.08454810495626822,0.0058309037900874635,0,0,0.26822157434402333,0.023323615160349854,0,0.03498542274052478,0.12536443148688048,0,0,0,0,0.09329446064139942,0,0,0.0058309037900874635,0,0,0,0,0,0.0029154518950437317,0,0,0,0,0.037900874635568516,0,0,0,0.037900874635568516,0,0.18604651162790697,0,0,0,0.06976744186046512,0.023255813953488372,0,0,0,0,0.5581395348837209,0,0.16279069767441862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524390243902439,0.06097560975609756,0,0.4146341463414634,0,0,0,0,0.25543916196615635,0
"/Users/hongtao/javascript-malware-collection/2015//20150909_472eff9570b6f663be3a95b4d689f2e8.js",0.043418332184700204,0.05306685044796692,0,0,0,0.00895933838731909,0.0034458993797381117,0,0.057891109579600274,0,0.004824259131633356,0.053756030323914544,0.13783597518952448,0.002067539627842867,0,0.013783597518952447,0.027567195037904894,0.010337698139214336,0.450723638869745,0,0,0.0006891798759476223,0.11026878015161957,0,0,0,0,0.021364576154376293,0,0.004185768387482559,0.006577636037472593,0,0,0,0,0.0055810245166434125,0,0.142316125174407,0.142316125174407,0.00039864460833167234,0.00019932230416583617,0.013553916683276858,0.0013952561291608531,0.0013952561291608531,0.040861072353996414,0.0165437512457644,0.00019932230416583617,0.00039864460833167234,0.21785927845325892,0.0015945784333266893,0,0.03906717161650389,0.08511062387881203,0.004185768387482559,0,0,0.0007972892166633447,0.070560095674706,0.0055810245166434125,0.010962726729120988,0.0013952561291608531,0.000996611520829181,0,0,0,0,0.0013952561291608531,0.011361371337452662,0.011361371337452662,0,0,0.07952959936216862,0,0,0.0027905122583217062,0.07952959936216862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.2581690060805819,0
"/Users/hongtao/javascript-malware-collection/2015//20150909_475ea7a46b81de644fbf245b8d508461.js",0.006088721368512612,0.008988112496375761,0.007538416932444187,0.0014496955639315744,0,0.0014496955639315744,0.0017396346767178893,0.002029573789504204,0.02609452015076834,0,0.017396346767178893,0.1870107277471731,0.1577268773557553,0.00956799072194839,0.0008698173383589446,0.0136271383009568,0.20208756161206146,0.0031893302406494637,0.15134821687445638,0.004639025804581038,0.007538416932444187,0.009857929834734706,0.13540156567120903,0,0.0011597564511452595,0.01130762539866628,0,0.031893302406494635,0,0.01021839310759367,0.002003606491685033,0.0024043277900220395,0.00015027048687637747,0,0.00015027048687637747,0.008966139050290523,0,0.16013824884792627,0.16013824884792627,0.00030054097375275494,0,0.008966139050290523,0.002654778601482669,0.0011019835704267683,0.08259867761971548,0.0034061310358645563,0.0005509917852133841,0.00030054097375275494,0.14696453616509716,0.00025045081146062915,0,0.04302744940893608,0.055900621118012424,0.002905229412943298,0,0,0.00025045081146062915,0.06727108795832498,0.0055099178521338405,0.008966139050290523,0.0011019835704267683,0.0007012622720897616,0,0,0.00005009016229212583,0,0.006311360448807854,0.022941294329793627,0.022941294329793627,0.00015027048687637747,0,0.08044480064115407,0,0,0.009817671809256662,0.08044480064115407,0,0.12716763005780346,0,0.0019267822736030828,0.0019267822736030828,0,0.030828516377649325,0.0019267822736030828,0,0.2658959537572254,0,0.4662813102119461,0,0.07129094412331406,0,0.030828516377649325,0,0,0,0,0,0,0,0,0,0,0,0.0019267822736030828,0,0.7351274787535411,0.08356940509915015,0.00141643059490085,0.17138810198300283,0.0056657223796034,0,0.0028328611898017,0,0.00011939780090959416,0.0019212191600907424
