header,"break","case","catch","continue","debugger","default","delete","do","else","finally","for","function","if","in","instanceof","new","return","switch","this","throw","try","typeof","var","const","void","while","with","document","MY_MJSA_THIS","!","!=","!==","%","%=","&","&&","&=","(",")","*","*=","+","++","+=",",","-","--","-=",".","/","/=",":",";","<","<<","<<=","<=","=","==","===",">",">=",">>",">>=",">>>","?","[","]","^","^=","{","|","|=","||","}","~","InitVariableWithFunctionExpression","InitVariableWithExpression","InitVariableWithUnaryExpression","InitVariableWithBinaryExpression","InitVariableWithCallExpression","InitVariableWithLogicalExpression","AssignWithFuncCall","AssignWithLogicalExpression","AssignWithBitOperation","FunctionObfuscation","StringConcatation","ArrayConcatation","DecodeString_OR_DOM_FunctionCall","FuncCallOnBinaryExpr","FuncCallOnUnaryExpr","FuncCallOnStringVariable","FuncCallOnCallExpr","NonLocalArrayAccess","HtmlCommentInScriptBlock","AssigningToThis","ConditionalCompilationCode","DotNotationInFunctionName","LongArray","LongExpression","in_test","in_main","in_if","in_loop","in_function","in_try","in_switch","in_return","in_file","TokenPerFile","CommentPerFile"
"/Users/hongtao/javascript-malware-collection/2017//20170206_07542265c4814fc1988ce537ba2c9255.js",0.026726057906458798,0.026726057906458798,0,0,0,0,0,0,0.005567928730512249,0,0,0.025612472160356347,0.0645879732739421,0,0,0.0011135857461024498,0.025612472160356347,0.0077951002227171495,0,0,0,0.013363028953229399,0.8028953229398663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022083704363312556,0.022083704363312556,0,0,0.10080142475512022,0,0,0.16562778272484416,0.00017809439002671417,0,0,0,0,0,0.0042742653606411395,0.1560106856634016,0.00017809439002671417,0,0,0,0.1474621549421193,0.00730186999109528,0.0026714158504007124,0.00017809439002671417,0,0,0,0,0,0.16901157613535173,0.16901157613535173,0,0,0.016562778272484417,0,0,0,0.016562778272484417,0,0,0,0,0.34523809523809523,0,0,0,0,0,0,0.6547619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12334801762114538,0.42731277533039647,0,0,0,0.44933920704845814,0,0,0.21564332060670546,0
"/Users/hongtao/javascript-malware-collection/2017//20170206_5601e3f1b386552d309c30661ae3ae30.js",0.0625,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0.0625,0,0,0.125,0,0,0,0,0.0625,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888888888889,0.1388888888888889,0,0,0.041666666666666664,0.013888888888888888,0,0.041666666666666664,0,0,0,0.09722222222222222,0,0,0,0.2361111111111111,0.013888888888888888,0,0,0,0.125,0.013888888888888888,0,0,0,0,0,0,0,0.013888888888888888,0.013888888888888888,0,0,0.05555555555555555,0,0,0,0.05555555555555555,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0.14285714285714285,0.2857142857142857,0,0.21428571428571427,0,0,0,0.28361344537815125,0
"/Users/hongtao/javascript-malware-collection/2017//20170206_d2b21fa61a53e095622aebd0a7eb30fe.js",0,0,0,0,0,0,0,0,0,0,0,0,0.0022123893805309734,0,0,0.0022123893805309734,0,0,0.0022123893805309734,0,0,0,0.9933628318584071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038809831824062097,0.0038809831824062097,0,0,0.04808106942647693,0,0,0.3167313497197068,0,0,0,0,0,0,0,0.1006899525657611,0,0,0,0,0.1006899525657611,0,0,0,0,0,0,0,0,0.2128072445019405,0.2128072445019405,0,0,0.00021561017680034498,0,0,0,0.00021561017680034498,0,0,0,0,0,0.03125,0,0.4375,0,0,0,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5245901639344263,0.47540983606557374,0,0,0,0,0,0,0.13635463754248192,0
"/Users/hongtao/javascript-malware-collection/2017//20170210_9014940ebd231f4efcc6a7a811a634d6.js",0.044386422976501305,0.04308093994778068,0,0,0,0,0,0,0.0039164490861618795,0,0,0.06135770234986945,0.11488250652741515,0,0,0.0039164490861618795,0.06135770234986945,0.013054830287206266,0,0,0,0.1227154046997389,0.5287206266318538,0,0,0.0013054830287206266,0,0.0013054830287206266,0,0,0,0,0,0,0,0,0,0.09514467876410004,0.09514467876410004,0,0,0.06326630701324179,0.0004904364884747426,0,0.014222658165767533,0.0014713094654242277,0,0,0.000980872976949485,0,0,0.016184404119666502,0.2805296714075527,0.0004904364884747426,0,0,0,0.23933300637567434,0.026974006866110838,0.015203531142717018,0.0004904364884747426,0,0,0,0,0,0.0024521824423737125,0.0024521824423737125,0,0,0.07258460029426189,0,0,0,0.07258460029426189,0,0,0,0,0.4267515923566879,0.006369426751592357,0,0.006369426751592357,0,0,0,0.5605095541401274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09769757311761046,0.4001244555071562,0.0006222775357809583,0.0006222775357809583,0,0.5009334163036714,0,0,0.17025182583709142,0.002713812507482939
"/Users/hongtao/javascript-malware-collection/2017//20170211_667febed1c61ab169a6677e164d62e5a.js",0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0.1111111111111111,0,0,0,0,0.05555555555555555,0,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12048192771084337,0.12048192771084337,0,0,0.04819277108433735,0.012048192771084338,0,0.03614457831325301,0,0,0,0.08433734939759036,0,0,0,0.24096385542168675,0.012048192771084338,0,0,0,0.14457831325301204,0.012048192771084338,0,0,0,0,0,0,0,0.03614457831325301,0.03614457831325301,0,0,0.04819277108433735,0,0,0,0.04819277108433735,0,0,0,0,0.2,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.09090909090909091,0.36363636363636365,0,0.09090909090909091,0,0,0,0.3115079365079365,0
"/Users/hongtao/javascript-malware-collection/2017//20170214_02e6a11e1d35346f3754991bff75a0a4.js",0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0.1111111111111111,0,0,0,0,0.05555555555555555,0,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565217391304,0,0.11956521739130435,0.11956521739130435,0,0,0.043478260869565216,0.010869565217391304,0,0.06521739130434782,0.010869565217391304,0,0,0.08695652173913043,0,0,0,0.21739130434782608,0.010869565217391304,0,0,0,0.13043478260869565,0,0,0.021739130434782608,0,0,0,0,0,0.03260869565217391,0.03260869565217391,0,0,0.043478260869565216,0,0,0,0.043478260869565216,0,0,0,0,0.2,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.09090909090909091,0.36363636363636365,0,0.09090909090909091,0,0,0,0.295221843003413,0
"/Users/hongtao/javascript-malware-collection/2017//20170214_4a3538f87826db48fe9f55f7f6c82a51.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424868998725393,0.000424868998725393,0,0,0.05155077184534768,0,0,0.6018977481943067,0,0,0,0,0,0,0,0.05778218382665345,0,0,0,0,0.057640560827078316,0,0,0,0,0,0,0,0,0.1151394986545815,0.1151394986545815,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.27305182814231194,0.010669292954163075
"/Users/hongtao/javascript-malware-collection/2017//20170214_a5192cd030adbe0221bf3e709a50db75.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042492917847025496,0.00042492917847025496,0,0,0.05155807365439093,0,0,0.601841359773371,0,0,0,0,0,0,0,0.057790368271954676,0,0,0,0,0.05764872521246459,0,0,0,0,0,0,0,0,0.1151558073654391,0.1151558073654391,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2740623262136722,0.010607402525179707
"/Users/hongtao/javascript-malware-collection/2017//20170215_e64eea9d7c432055963c788b4fc34bf6.js",0,0,0,0,0,0,0,0,0,0,0,0.317907444668008,0.004024144869215292,0,0,0.01006036217303823,0.317907444668008,0,0,0,0,0.002012072434607646,0.34808853118712274,0,0,0,0,0,0,0,0,0,0,0,0,0.0005903187721369539,0,0.19775678866587956,0.19775678866587956,0,0,0.07733175914994096,0,0,0.005312868949232586,0,0,0,0,0,0,0,0.2012987012987013,0,0,0,0,0.10330578512396695,0.0011806375442739079,0.0005903187721369539,0,0,0,0,0,0,0.012987012987012988,0.012987012987012988,0,0,0.09445100354191263,0,0,0,0.09445100354191263,0,0,0,0,0.25925925925925924,0.07407407407407407,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5094339622641509,0.49056603773584906,0,0,0,0,0,0,0.07429847643898016,0
"/Users/hongtao/javascript-malware-collection/2017//20170215_f43d1f97ead6535e3f641d383d7f3af5.js",0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0.1111111111111111,0,0,0,0,0.05555555555555555,0,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565217391304,0,0.11956521739130435,0.11956521739130435,0,0,0.043478260869565216,0.010869565217391304,0,0.06521739130434782,0.010869565217391304,0,0,0.08695652173913043,0,0,0,0.21739130434782608,0.010869565217391304,0,0,0,0.13043478260869565,0,0,0.021739130434782608,0,0,0,0,0,0.03260869565217391,0.03260869565217391,0,0,0.043478260869565216,0,0,0,0.043478260869565216,0,0,0,0,0.2,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.09090909090909091,0.36363636363636365,0,0.09090909090909091,0,0,0,0.28833333333333333,0
"/Users/hongtao/javascript-malware-collection/2017//20170216_d6c0f10fe507f03db2ca546c3a42ae2f.js",0.023323615160349854,0.023323615160349854,0,0,0,0,0,0,0.0058309037900874635,0,0,0.011661807580174927,0.052478134110787174,0,0,0.0029154518950437317,0.011661807580174927,0.0058309037900874635,0,0,0,0.0029154518950437317,0.8600583090379009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006227942702927133,0.006227942702927133,0,0,0.04733236454224621,0,0,0.6227942702927133,0,0,0,0,0,0,0.001660784720780569,0.07120614490346688,0,0,0,0,0.06850736973219847,0.0010379904504878555,0.0026987751712684244,0,0,0,0,0,0,0.08075565704795516,0.08075565704795516,0,0,0.005397550342536849,0,0,0,0.005397550342536849,0,0,0,0,0.5151515151515151,0,0,0,0,0,0,0.48484848484848486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2558139534883721,0.3643410852713178,0,0,0,0.3798449612403101,0,0,0.3112866514928371,0
"/Users/hongtao/javascript-malware-collection/2017//20170218_aa4d7b4cf6a2660a6b80d3d25315cfe0.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15284924718886983,0.15284924718886983,0,0,0.0750905279207166,0,0,0.15246807699637888,0,0,0,0,0,0,0,0.07852105965313512,0,0,0,0,0.07833047455688966,0,0,0,0,0,0,0,0,0.15494568324757005,0.15494568324757005,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38068084376607786,0.0031298233579145946
"/Users/hongtao/javascript-malware-collection/2017//20170219_2eb997fab8dc4151b2a936fc513fbc07.js",0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.09523809523809523,0,0,0.09523809523809523,0,0,0,0,0.047619047619047616,0,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0.04,0.01,0,0.06,0.01,0,0,0.08,0,0,0,0.23,0.01,0,0,0,0.14,0,0,0.02,0,0,0,0,0,0.03,0.03,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0,0.21052631578947367,0,0,0,0.2874617737003058,0
"/Users/hongtao/javascript-malware-collection/2017//20170219_35fe5d87590de2559e39b1bc2ae19f7f.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15267605633802817,0.15267605633802817,0,0,0.07549295774647888,0,0,0.15248826291079812,0,0,0,0,0,0,0,0.07868544600938968,0,0,0,0,0.07849765258215963,0,0,0,0,0,0,0,0,0.15474178403755867,0.15474178403755867,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37804059721523237,0.007465190404294581
"/Users/hongtao/javascript-malware-collection/2017//20170219_63673c54626ff8b38eeea5e870c17f8f.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15348750466243938,0.15348750466243938,0,0,0.07515852293920179,0,0,0.15330100708690786,0,0,0,0,0,0,0,0.0783289817232376,0,0,0,0,0.07814248414770608,0,0,0,0,0,0,0,0,0.15404699738903394,0.15404699738903394,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3798443123796769,0.007826232526994225
"/Users/hongtao/javascript-malware-collection/2017//20170220_56d677774c137373f7e9eb5e30e9ab91.js",0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.09523809523809523,0,0,0.09523809523809523,0,0,0,0,0.047619047619047616,0,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0.04,0.01,0,0.06,0.01,0,0,0.08,0,0,0,0.23,0.01,0,0,0,0.14,0,0,0.02,0,0,0,0,0,0.03,0.03,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0,0.21052631578947367,0,0,0,0.2874617737003058,0
"/Users/hongtao/javascript-malware-collection/2017//20170220_655ba3504381d12a154fe675fcea8a32.js",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15358361774744028,0.15358361774744028,0,0,0.07508532423208192,0,0,0.1533940083428138,0,0,0,0,0,0,0,0.07830868411073189,0,0,0,0,0.07811907470610542,0,0,0,0,0,0,0,0,0.1539628365566932,0.1539628365566932,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3802121044337493,0.00839047659610716
"/Users/hongtao/javascript-malware-collection/2017//20170221_1486c6103e734fdbafde9c8f93618d03.js",0.0027442371020856204,0.0027442371020856204,0,0,0,0,0,0,0,0,0,0.10702524698133918,0.003293084522502744,0,0,0.7612513721185511,0.10702524698133918,0.0005488474204171241,0,0,0,0.0005488474204171241,0.014818880351262349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2691145361136295,0.2691145361136295,0,0,0.030069507404049563,0,0,0.209579933514657,0,0,0,0,0,0,0.0007555152614082804,0.03641583559987912,0,0,0,0,0.0060441220912662436,0.0009066183136899365,0,0,0,0,0,0,0,0.058476881233000905,0.058476881233000905,0,0,0.03052281656089453,0,0,0,0.03052281656089453,0,0,0,0,0.35714285714285715,0,0,0,0,0,0,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42424242424242425,0.21212121212121213,0,0,0,0.36363636363636365,0,0,0.3217886308621286,0
"/Users/hongtao/javascript-malware-collection/2017//20170221_2040be16494f737250b06b1967de9a68.js",0.001693002257336343,0.001693002257336343,0,0,0,0,0,0,0.000564334085778781,0,0,0.1100451467268623,0.004514672686230248,0,0,0.7437923250564334,0.1100451467268623,0.000564334085778781,0,0,0,0.000564334085778781,0.02652370203160271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26649076517150394,0.26649076517150394,0,0,0.030575818717988514,0,0,0.20456309172745615,0,0,0,0,0,0,0.0004656216048424647,0.03926742200838119,0.0004656216048424647,0,0,0,0.008381188887164364,0.0003104144032283098,0.0004656216048424647,0,0,0,0,0,0,0.059444358218221326,0.059444358218221326,0,0,0.031817476330901755,0,0,0,0.031817476330901755,0,0,0,0,0.35714285714285715,0,0,0,0,0,0,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0.23529411764705882,0,0,0,0.35294117647058826,0,0,0.3203835885141394,0
"/Users/hongtao/javascript-malware-collection/2017//20170221_5176b10c9a8ea946930fd4b1558ff897.js",0.0021231422505307855,0.0021231422505307855,0,0,0,0,0,0,0.0005307855626326964,0,0,0.10562632696390659,0.007961783439490446,0,0,0.7213375796178344,0.10562632696390659,0.0005307855626326964,0,0,0,0.0005307855626326964,0.05360934182590234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2598713073998245,0.2598713073998245,0,0,0.03363556595495759,0,0,0.1987423223164668,0,0,0,0,0,0,0.000584966364434045,0.04840596665691723,0,0,0,0,0.01857268207078093,0.0010236911377595789,0.00116993272886809,0,0,0,0,0,0,0.057472945305644924,0.057472945305644924,0,0,0.031588183679438435,0,0,0,0.031588183679438435,0,0,0,0,0.5555555555555556,0,0,0,0,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23376623376623376,0.5714285714285714,0,0,0,0.19480519480519481,0,0,0.3105153823325749,0
"/Users/hongtao/javascript-malware-collection/2017//20170221_61b5bffa047bf19266476b0809a13d20.js",0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.09523809523809523,0,0,0.09523809523809523,0,0,0,0,0.047619047619047616,0,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0.04,0.01,0,0.06,0.01,0,0,0.08,0,0,0,0.23,0.01,0,0,0,0.14,0,0,0.02,0,0,0,0,0,0.03,0.03,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.21052631578947367,0.2631578947368421,0,0.21052631578947367,0,0,0,0.2974683544303797,0
"/Users/hongtao/javascript-malware-collection/2017//20170221_8851a57e3f9d450f274400cd3b50fec0.js",0.007731958762886598,0.007731958762886598,0,0,0,0,0,0,0.0005154639175257732,0,0,0.10206185567010309,0.011855670103092783,0,0,0.7144329896907217,0.10206185567010309,0.0015463917525773195,0,0,0,0.003092783505154639,0.04896907216494845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2613815883958064,0.2613815883958064,0,0,0.030303030303030304,0,0,0.1990521327014218,0,0,0,0,0,0,0.002154243860404998,0.04868591124515295,0,0,0,0,0.017952032170041647,0.0025850926324859974,0.0007180812868016659,0,0,0,0,0,0,0.055579491598448945,0.055579491598448945,0,0,0.03231365790607497,0,0,0,0.03231365790607497,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2571428571428571,0.17142857142857143,0,0,0,0.5714285714285714,0,0,0.31077962148635846,0
"/Users/hongtao/javascript-malware-collection/2017//20170222_8971850d582ef58c23e954503d21f321.js",0.04107424960505529,0.03949447077409163,0,0,0,0,0,0,0.00631911532385466,0,0,0.08688783570300158,0.09794628751974724,0,0,0.004739336492890996,0.08688783570300158,0.011058451816745656,0,0,0,0.13744075829383887,0.4849921011058452,0,0,0.001579778830963665,0,0.001579778830963665,0,0,0,0,0,0,0,0,0,0.10373181530676787,0.10373181530676787,0,0,0.048703352308665404,0.0006325110689437065,0,0.018342820999367487,0.0006325110689437065,0,0,0.001265022137887413,0,0,0.015812776723592662,0.27703984819734345,0,0,0,0,0.22454142947501582,0.026565464895635674,0.010752688172043012,0.001265022137887413,0,0,0,0,0,0.0031625553447185324,0.0031625553447185324,0,0,0.08032890575585072,0,0,0,0.08032890575585072,0,0,0,0,0.42574257425742573,0.009900990099009901,0,0.009900990099009901,0,0,0,0.5544554455445545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10488058151609553,0.5316718587746625,0.0010384215991692627,0.0010384215991692627,0,0.3613707165109034,0,0,0.1743922375151611,0.002900384960185625
"/Users/hongtao/javascript-malware-collection/2017//20170223_2f30562531561e4a1e6eeeaddcb73781.js",0.012779552715654952,0.09904153354632587,0.019169329073482427,0.09904153354632587,0,0,0,0,0.03194888178913738,0,0.012779552715654952,0.19169329073482427,0.051118210862619806,0,0,0.025559105431309903,0.16293929712460065,0.012779552715654952,0.05750798722044728,0,0.019169329073482427,0,0.18849840255591055,0,0,0.01597444089456869,0,0,0,0.020989505247376312,0,0.0009995002498750624,0.0014992503748125937,0,0.0009995002498750624,0.0004997501249375312,0,0.16491754122938532,0.16491754122938532,0.0009995002498750624,0,0.009495252373813094,0.005497251374312844,0.001999000499750125,0.10494752623688156,0.0014992503748125937,0.0014992503748125937,0,0,0.0004997501249375312,0,0.031984007996002,0.11244377811094453,0.0014992503748125937,0,0,0,0.05697151424287856,0.0004997501249375312,0.0014992503748125937,0,0,0.0004997501249375312,0,0,0.0024987506246876563,0.09245377311344327,0.09245377311344327,0,0,0.06146926536731634,0,0,0.001999000499750125,0.06146926536731634,0.0009995002498750624,0.5060240963855421,0,0,0,0.1927710843373494,0,0.04819277108433735,0,0,0,0.25301204819277107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386046511627907,0.05116279069767442,0.11162790697674418,0.3302325581395349,0.027906976744186046,0.09302325581395349,0,0,0.19647295537933485,0
"/Users/hongtao/javascript-malware-collection/2017//20170223_ac1df17b5f171585b5deb1758d9781ff.js",0,0,0,0,0,0,0,0,0,0,0,0.49283667621776506,0.0028653295128939827,0,0,0.0028653295128939827,0.49283667621776506,0,0.0028653295128939827,0,0,0,0.0057306590257879654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3732198395809461,0.3732198395809461,0,0,0.029464724177443117,0,0,0.06989687346537896,0,0,0,0,0,0,0,0.05958422000327386,0,0,0,0,0.031429039122605994,0,0,0,0,0,0,0,0,0.003273858241938124,0.003273858241938124,0,0,0.028318873792764772,0,0,0,0.028318873792764772,0,0,0,0,0,0.03125,0,0.4375,0,0,0,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5423728813559322,0.4576271186440678,0,0,0,0,0,0,0.17580887079494323,0
"/Users/hongtao/javascript-malware-collection/2017//20170223_bf0d33845db834a400d0e4b9e56ee02a.js",0.05263157894736842,0,0.05263157894736842,0,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0.10526315789473684,0.05263157894736842,0,0,0,0.05263157894736842,0,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0.009900990099009901,0,0.13861386138613863,0.13861386138613863,0,0,0.0891089108910891,0.009900990099009901,0,0.06930693069306931,0.009900990099009901,0,0,0.09900990099009901,0,0,0,0.18811881188118812,0.009900990099009901,0,0,0,0.09900990099009901,0,0,0.019801980198019802,0,0,0,0,0,0.009900990099009901,0.009900990099009901,0,0,0.04950495049504951,0,0,0,0.04950495049504951,0,0.125,0,0,0.125,0.125,0,0,0,0,0,0.5,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.5,0.0625,0.3125,0,0.125,0,0,0,0.25101214574898784,0
"/Users/hongtao/javascript-malware-collection/2017//20170225_3557e92ea687a0986e58b05d7751da70.js",0.05,0,0.05,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0,0.1,0.05,0,0,0,0.05,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.009009009009009009,0,0.12612612612612611,0.12612612612612611,0,0,0.15315315315315314,0.009009009009009009,0,0.06306306306306306,0.009009009009009009,0,0,0.09009009009009009,0,0,0,0.18018018018018017,0.009009009009009009,0,0,0,0.0990990990990991,0,0,0.018018018018018018,0,0,0,0,0,0.009009009009009009,0.009009009009009009,0,0,0.04504504504504504,0,0,0,0.04504504504504504,0,0.1,0,0,0.2,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5555555555555556,0.05555555555555555,0.2777777777777778,0,0.1111111111111111,0,0,0,0.2630241423125794,0
"/Users/hongtao/javascript-malware-collection/2017//20170227_a2d5c059dcbb09d5d9cbd886c8fe7b51.js",0,0,0,0,0,0,0,0,0,0,0,0.49791955617198336,0,0,0,0,0.49791955617198336,0,0.0013869625520110957,0,0,0,0.0027739251040221915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2244964794498117,0.2244964794498117,0,0,0.04732274439168168,0,0,0.05338136564598002,0.05223514000327493,0,0,0,0,0,0,0.061896184706075,0,0,0,0,0.003111183887342394,0,0,0,0,0,0,0,0,0.1077452104142787,0.1077452104142787,0,0,0.0587850008187326,0,0,0,0.0587850008187326,0,0,0,0,0,0.03125,0,0.40625,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16556885690184325,0.05990990182529569
"/Users/hongtao/javascript-malware-collection/2017//20170228_7b146dc09978b32161ce1fc29f3e020d.js",0,0,0,0,0,0,0,0,0,0,0,0.32547169811320753,0,0,0,0,0.32547169811320753,0,0,0,0,0,0.3490566037735849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10892710892710893,0.10892710892710893,0,0,0.0475020475020475,0,0,0.10810810810810811,0,0,0,0.10728910728910729,0,0,0,0.11793611793611794,0,0,0,0,0.06060606060606061,0,0,0,0,0,0,0,0,0.11384111384111384,0.11384111384111384,0,0,0.056511056511056514,0,0,0,0.056511056511056514,0,0.9583333333333334,0,0,0.013888888888888888,0.013888888888888888,0,0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.262743628185907,0.031484257871064465
"/Users/hongtao/javascript-malware-collection/2017//20170228_91ca301e98e7c699ee9d5eb08b65b67e.js",0,0,0,0,0,0,0,0,0,0,0,0.3211009174311927,0.0045871559633027525,0,0,0.0045871559633027525,0.3211009174311927,0,0,0,0,0,0.3486238532110092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10970149253731343,0.10970149253731343,0,0,0.04776119402985075,0,0,0.11492537313432835,0,0,0,0.11417910447761194,0,0,0,0.10970149253731343,0,0,0,0,0.056716417910447764,0,0,0,0,0,0,0,0,0.11567164179104478,0.11567164179104478,0,0,0.05298507462686567,0,0,0,0.05298507462686567,0,0.9333333333333333,0,0,0.013333333333333334,0.02666666666666667,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9615384615384616,0.038461538461538464,0,0,0,0,0,0,0.27931743918673607,0
